Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
15:59:23,457322.1,28216.8,6734,2501.5,60,0
16:03:23,472481.1,29757.7,7214.3,2621.6,80,10
16:07:23,461274.4,29627.6,7634.5,2911.7,60,20
16:11:23,455080.8,29177.4,7744.6,3292,160.1,20
16:15:23,476403.4,32609.4,8905.3,3772.2,230.1,10
16:19:23,414996.9,28897.2,8325,3692.2,160.1,0
16:23:23,430836.3,30157.9,8805.2,3672.2,110.1,0
16:27:23,460864.2,32039.1,8775.2,4242.5,160.1,30
16:31:23,451408.6,30248,8615.1,4032.4,120.1,0
16:35:23,427424.3,28627,7984.8,3882.3,50,10
16:39:23,550857.8,36441.7,9925.9,4882.9,210.1,10
16:43:23,550297.4,35831.3,9575.7,5333.2,370.2,20
16:47:23,553629.4,38072.7,11096.6,5363.2,380.2,30
16:51:23,501488.3,37602.4,10306.1,5463.3,450.3,140.1
16:55:23,569008.5,44846.7,12427.4,7144.3,650.4,70
16:59:23,534107.8,43575.9,11586.9,6393.8,530.3,30
17:03:23,622560.4,52381.2,14058.4,6483.9,520.3,40
17:07:23,621299.6,54772.6,14268.5,6283.7,350.2,30
17:11:23,554499.9,48118.6,12887.7,5433.2,150.1,20
17:15:23,588800.3,50029.8,12347.3,5293.1,220.1,0
17:19:23,543363.3,43836.1,10636.3,4332.6,150.1,10
17:23:23,512034.6,39913.7,9145.4,3452.1,140.1,20
17:27:23,499076.9,35431.1,8635.1,3412,100.1,10
17:31:23,490331.7,34220.4,7684.6,2711.6,150.1,40
17:35:23,537309.7,37152.1,8675.2,3061.8,250.1,10
17:39:23,491772.6,34580.6,7654.6,3071.8,100.1,20
17:43:23,538050.1,36721.8,8675.2,3101.8,200.1,30
17:47:23,574962.1,38943.2,8034.8,2921.7,180.1,60
17:51:23,618698.1,38703,7094.2,2591.5,170.1,30
17:55:23,633366.8,34810.7,6423.8,2441.5,70,10
17:59:23,642542.3,35120.9,6323.8,2331.4,140.1,10
18:03:23,597455.4,31698.9,5983.6,2411.4,140.1,10
18:07:23,574801.9,32969.6,6403.8,2671.6,110.1,50
18:11:23,606640.9,41084.4,9395.6,3822.3,150.1,30
18:15:23,830273.9,64888.6,15569.3,8114.8,490.3,60
18:19:23,774340.7,61666.7,15289.1,6804,450.3,70
18:23:23,822459.3,63637.9,14508.6,6533.9,430.3,20
18:27:23,885927.1,64068.1,13938.3,6804,400.2,30
