Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
11:39:42,82958.13412,14279.27689,1537.787664,470.2261561,80.53722312,163.3837457
11:40:52,81232.20621,13785.24671,1483.355788,504.9571495,76.87810349,102.1148411
11:42:02,81042.89465,13966.32844,1554.52306,512.4092477,54.92338569,81.69187287
11:43:12,80426.88254,13855.56391,1560.115472,528.5285949,62.24162496,61.26890465
11:44:22,81900.14073,14012.02935,1550.339211,496.277501,62.24162496,61.26890465
11:45:32,80037.56367,13931.16984,1529.40602,459.0542085,54.92338569,61.26890465
11:46:42,80050.54809,14281.03395,1615.928018,496.277501,36.62778753,122.5378093
11:47:52,79871.92464,13969.84254,1589.416361,511.1692979,65.90074459,40.84593644
11:49:02,77457.46414,13570.76342,1627.084949,514.8891473,40.28690716,0
11:50:12,76154.42996,13259.57202,1544.760746,507.4370491,51.26426606,0
11:51:22,79491.01284,14339.05179,1659.189017,534.7407433,73.21898386,142.9607775
11:52:32,76807.09138,13401.98105,1648.01814,602.9751798,73.21898386,122.5378093
11:53:42,76528.4681,13866.12379,1756.867946,630.2664745,73.21898386,81.69187287
11:54:52,76242.2159,13609.43613,1634.071977,598.0153807,139.1197284,163.3837457
11:56:02,77487.99506,14078.85002,1769.419494,656.3178195,153.7927982,245.2798483
11:57:12,74038.43555,13326.37512,1666.162099,691.0612124,128.1423695,142.9607775
11:58:22,75341.46973,13753.60221,1717.790796,727.0445551,208.6795927,122.5378093
11:59:32,73018.602,13104.86363,1600.573292,719.6048564,164.7701571,286.1257847
12:00:42,73333.10408,13386.15002,1720.580029,808.9308387,168.4292767,204.4339119
12:01:52,74256.75225,13778.2185,1790.352685,813.8906379,197.7022338,367.8176576
12:03:02,75813.21904,13567.23175,1756.867946,889.5771726,161.1110374,245.2798483
12:04:12,73321.65308,13071.46208,1735.934755,853.5938299,194.0431141,265.7028165
12:05:22,76941.4366,13750.0881,1818.272904,915.6285175,256.2847391,204.4339119
12:06:32,74185.75756,13234.95573,1768.024877,962.7714083,205.020473,224.8568801
12:07:42,75418.55993,13424.84029,1761.051796,914.3885677,205.020473,306.5487529
12:08:52,75052.92123,13342.20616,1819.667521,872.2054761,241.6482606,326.9717212
12:10:02,72459.83728,12716.32682,1804.312795,880.8851246,183.0657552,245.2798483
12:11:12,71502.59899,12565.11496,1728.961673,873.4454259,234.3300213,224.8568801
12:12:22,73448.36938,13085.51849,1668.951332,833.7422339,161.1110374,142.9607775
12:13:32,70733.90937,12368.21977,1687.09529,823.8226356,190.3839945,142.9607775
12:14:42,73871.26311,13264.84318,1752.684097,795.2789916,164.7701571,163.3837457
12:15:52,73008.68441,12654.79487,1660.583634,811.4107383,183.0657552,81.69187287
12:17:02,73290.35926,13104.86363,1770.828056,882.1250744,142.7788481,163.3837457
12:18:12,76836.85942,13609.43613,1775.011905,815.1305876,161.1110374,142.9607775
12:19:22,72716.32145,12881.57752,1648.01814,826.3025352,194.0431141,81.69187287
12:20:32,72553.72635,12726.86913,1643.834291,751.8559502,150.0970873,102.1148411
12:21:42,71274.35707,12733.89734,1735.934755,852.3538801,212.3387123,204.4339119
12:22:52,72743.8008,12753.24247,1706.633866,867.245677,146.4379677,184.0109436
12:24:02,73143.02963,12809.50326,1709.423098,883.3650242,168.4292767,142.9607775
12:25:12,72802.58161,13138.26518,1731.750906,775.4273956,175.747516,184.0109436
12:26:22,71868.2377,12596.75946,1779.195754,878.405225,150.0970873,122.5378093
12:27:32,70656.04865,12431.50876,1684.306058,869.7255766,124.4832499,122.5378093
12:28:42,73858.28632,13241.98394,1797.339713,941.6798625,135.4606088,81.69187287
12:29:52,71073.60213,12355.90283,1721.974645,836.2221334,146.4379677,122.5378093
12:31:02,67199.62311,11832.00277,1583.837896,796.5189414,80.53722312,184.0109436
12:32:12,71643.05497,13159.36737,1826.640602,808.9308387,142.7788481,204.4339119
12:33:22,71320.16108,12540.51624,1763.841028,761.787948,150.0970873,142.9607775
12:34:32,70647.64921,12366.46271,1645.228908,801.4787405,124.4832499,184.0109436
12:35:42,72910.21036,12867.52111,1745.697069,832.5022841,135.4606088,142.9607775
12:36:52,71417.86461,12668.85129,1708.028482,836.2221334,139.1197284,61.26890465
12:38:02,71253.75136,12624.90743,1671.740564,838.702033,128.1423695,81.69187287
12:39:12,71351.4549,12457.88211,1705.239249,827.542485,128.1423695,163.3837457
12:40:22,70709.48158,12385.79028,1596.389443,826.3025352,172.0883963,142.9607775
12:41:32,71821.67842,12473.69557,1653.610552,771.7075462,153.7927982,61.26890465
12:42:42,69996.5212,11795.06955,1576.850868,744.4162515,95.21029285,40.84593644
12:43:52,74135.37619,12828.83083,1663.372866,779.1472449,128.1423695,122.5378093
12:45:02,72795.70795,12433.26581,1604.757141,763.0278978,172.0883963,122.5378093
12:46:12,72098.01303,12273.28627,1588.021745,722.0847559,146.4379677,122.5378093
12:47:22,73293.41083,12633.69269,1505.683596,717.1125573,179.4066356,122.5378093
12:48:32,70356.81966,11775.74198,1395.453119,682.3815639,113.505891,142.9607775
12:49:42,72313.27054,12129.12019,1569.877786,689.8212626,135.4606088,61.26890465
12:50:52,71869.00059,12217.02548,1511.262061,629.0265248,157.4519178,142.9607775
12:52:02,73977.36608,12234.59599,1511.262061,684.8614635,62.24162496,102.1148411
12:53:12,71737.70694,12275.04332,1480.566555,674.9294657,106.1876517,204.4339119
12:54:22,71374.3569,11584.10037,1430.332474,691.0612124,113.505891,122.5378093
12:55:32,71407.94702,11861.89022,1468.015008,647.638171,98.86941248,122.5378093
12:56:42,71069.78767,11638.60411,1493.132049,673.6895159,164.7701571,61.26890465
12:57:52,72227.01801,11835.51687,1427.543242,652.5979701,124.4832499,40.84593644
12:59:02,71022.45788,11740.58338,1296.365628,568.2317869,113.505891,163.3837457
13:00:12,70205.67557,11438.17723,1290.787162,622.8267758,120.8241303,40.84593644
13:01:22,71313.28743,11562.99818,1419.175544,635.2262737,120.8241303,142.9607775
13:02:32,73066.69469,11730.0235,1391.255324,607.934979,106.1876517,81.69187287
13:03:42,70017.1269,11309.84219,1205.65978,498.7574006,80.53722312,122.5378093
13:04:52,71423.21248,11471.57878,1209.857576,529.7685447,95.21029285,40.84593644
13:06:02,70207.20135,11334.45848,1247.526163,502.4772499,73.21898386,0
13:07:12,69362.93969,10840.42829,1172.175042,471.4661059,54.92338569,61.26890465
13:08:22,69791.18128,10903.71729,1130.308659,466.4939072,73.21898386,40.84593644
13:09:32,73327.75621,11591.14614,1216.830657,454.0944094,69.55986422,40.84593644
13:10:42,70877.42455,11051.39747,1117.757112,452.8544596,65.90074459,40.84593644
13:11:52,70988.10487,11039.09811,1165.20196,408.1914685,54.92338569,20.42296822
13:13:02,70827.03555,10807.02674,1073.101496,430.522964,73.21898386,40.84593644
13:14:12,72452.96362,11060.18273,1113.573263,400.7393703,36.62778753,102.1148411
13:15:22,78267.37279,12355.90283,1147.058001,385.8599729,47.60514642,20.42296822
13:16:32,74053.70101,11452.25122,1075.890729,349.8766302,51.26426606,0
13:17:42,76268.16947,11923.42216,1130.308659,346.1567808,36.62778753,61.26890465
13:18:52,74549.11522,11844.30213,1094.034688,327.5451346,69.55986422,0
13:20:02,77064.33845,12167.79289,1165.20196,341.1845822,29.27295706,0
13:21:12,78154.39617,12354.14578,1088.442276,343.6644818,51.26426606,40.84593644
13:22:22,80161.9913,12988.82795,1075.890729,348.6366804,36.62778753,61.26890465
13:23:32,80881.83297,13078.49029,1152.636467,300.2414404,47.60514642,81.69187287
13:24:42,80884.88453,12885.09162,1117.757112,316.3731871,29.27295706,61.26890465
13:25:52,82785.6138,13301.75883,1243.342314,299.0014906,29.27295706,40.84593644
13:27:02,80830.68871,13329.88922,1198.686699,328.7850844,25.61383743,20.42296822
13:28:12,82717.6783,13744.79938,1165.20196,307.6935386,29.27295706,81.69187287
13:29:22,83146.67516,13510.98853,1190.319001,347.3967306,40.28690716,20.42296822
13:30:32,82745.15766,13405.49515,1239.158465,332.5049337,21.9547178,61.26890465
13:31:42,83110.79637,13493.40044,1169.385809,275.4300452,47.60514642,40.84593644
13:32:52,82271.11968,13465.27005,1193.108233,282.8821434,29.27295706,20.42296822
13:34:02,85448.92956,14070.04719,1241.947698,343.6644818,32.96866789,0
13:35:12,83270.3399,13509.21391,1124.730194,290.3218421,36.62778753,0
13:36:22,85571.8314,14012.02935,1299.154861,328.7850844,43.94602679,20.42296822
13:37:32,88590.09775,14286.3051,1197.292082,307.6935386,36.62778753,20.42296822
13:38:42,85501.5996,14152.68133,1184.740535,313.8932875,40.28690716,20.42296822
13:39:52,86265.71187,13853.80686,1184.740535,300.2414404,32.96866789,20.42296822
13:41:02,86200.06504,14050.71963,1223.803739,338.7046826,47.60514642,20.42296822
13:42:12,89841.98005,14458.60158,1297.760244,325.065235,18.29559816,40.84593644
13:43:22,87571.0271,14295.09036,1218.225274,292.8017417,21.9547178,0
13:44:32,86433.63957,13934.68394,1219.61989,379.6478245,29.27295706,81.69187287
13:45:42,85113.82178,13769.41567,1216.830657,331.2649839,36.62778753,0
13:46:52,88898.48907,14328.49191,1328.469696,364.7684271,36.62778753,61.26890465
13:48:02,87912.24564,14261.68881,1334.048162,339.9446324,18.29559816,20.42296822
13:49:12,88729.79084,14312.67844,1324.271901,366.0083769,32.96866789,81.69187287
13:50:22,88634.37598,14416.3972,1286.603313,394.5396214,21.9547178,40.84593644
13:51:32,89608.39789,14604.52471,1297.760244,341.1845822,51.26426606,20.42296822
13:52:42,90059.54149,14516.61942,1292.181779,352.3565297,62.24162496,40.84593644
13:53:52,90974.02733,14908.67033,1381.49301,373.4480755,58.58250532,20.42296822
13:55:02,91688.5135,15444.88733,1444.292584,418.1110667,25.61383743,102.1148411
13:56:12,91727.45149,14854.16659,1381.49301,364.7684271,84.19634275,61.26890465
13:57:22,92460.25468,15149.52696,1434.516323,397.0195209,36.62778753,0
13:58:32,91153.41367,14855.92364,1421.964776,445.4023614,51.26426606,61.26890465
13:59:42,93652.60855,15393.89769,1491.737432,437.9626627,62.24162496,184.0109436
14:00:52,96149.50712,15951.21688,1441.489405,450.3745601,54.92338569,142.9607775
14:02:02,93464.05988,15437.85912,1470.804241,459.0542085,51.26426606,81.69187287
14:03:12,94767.84932,15393.89769,1515.459856,434.2428134,76.87810349,122.5378093
14:04:22,96824.30766,16244.82019,1470.804241,440.4425623,62.24162496,81.69187287
14:05:32,99861.66156,16454.03232,1561.510088,459.0542085,58.58250532,122.5378093
14:06:42,95905.99974,16030.33691,1336.837394,423.0708659,62.24162496,40.84593644
14:07:52,98544.8877,16169.23183,1553.128444,456.574309,65.90074459,20.42296822
14:09:02,102650.1602,17447.36385,1514.06524,390.819772,40.28690716,40.84593644
14:10:12,99152.51564,16278.22174,1493.132049,398.2594707,76.87810349,142.9607775
14:11:22,101302.0925,16779.28013,1581.034717,416.8711169,51.26426606,122.5378093
14:12:32,100163.9421,16526.12415,1508.472828,420.5909663,69.55986422,81.69187287
14:13:42,100095.2437,16795.11117,1561.510088,462.7740579,51.26426606,61.26890465
14:14:52,100779.9619,16410.08846,1541.971513,369.7282262,62.24162496,81.69187287
14:16:02,102950.1597,17364.72971,1533.589869,439.2026125,32.96866789,81.69187287
14:17:12,100070.053,16775.76603,1536.393048,378.4078747,40.28690716,40.84593644
14:18:22,102970.7654,17253.96518,1571.272403,436.722713,73.21898386,102.1148411
14:19:32,103950.8981,17612.61455,1569.877786,409.4314182,69.55986422,20.42296822
14:20:42,102579.1731,17234.63762,1534.984485,400.7393703,65.90074459,102.1148411
14:21:52,100783.7839,16557.76864,1589.416361,444.1624117,43.94602679,204.4339119
14:23:02,101928.8004,17123.87309,1519.643705,389.5798222,58.58250532,61.26890465
14:24:12,103399.007,17762.05178,1551.733828,354.8364293,40.28690716,20.42296822
14:25:22,105084.4711,17739.21011,1536.393048,415.6311672,32.96866789,61.26890465
14:26:32,103967.697,17872.81631,1551.733828,400.7393703,51.26426606,20.42296822
14:27:42,106527.9613,18096.10243,1645.228908,379.6478245,47.60514642,122.5378093
14:28:52,105504.3133,18060.94382,1554.52306,404.4592196,54.92338569,142.9607775
14:30:02,107258.4835,18287.72647,1537.787664,403.2192698,40.28690716,20.42296822
14:31:12,102124.978,17327.81406,1497.315898,354.8364293,40.28690716,20.42296822
14:32:22,105355.4579,18013.46829,1636.86121,399.4994205,51.26426606,20.42296822
14:33:32,108639.3784,18704.39367,1674.529797,416.8711169,29.27295706,0
14:34:42,108771.4349,18569.03042,1624.295716,399.4994205,18.29559816,0
14:35:52,109979.039,18906.5776,1667.556715,398.2594707,58.58250532,40.84593644
14:37:02,108088.2349,18553.19939,1474.98809,375.9279751,18.29559816,40.84593644
14:38:12,109884.387,18669.23507,1528.011403,433.0028636,36.62778753,40.84593644
14:39:22,110087.4383,18785.27076,1579.640101,359.7962284,25.61383743,20.42296822
14:40:32,108332.5128,18663.96392,1532.195253,361.0361782,62.24162496,0
14:41:42,110880.5633,19047.22958,1656.399785,382.127724,40.28690716,40.84593644
14:42:52,109214.1791,18776.4855,1543.366129,356.0763791,36.62778753,40.84593644
14:44:02,111598.8639,19558.83028,1575.456252,370.968176,32.96866789,163.3837457
14:45:12,108679.064,18975.15532,1519.643705,370.968176,36.62778753,122.5378093
14:46:22,116690.3799,20304.27697,1648.01814,395.7795711,32.96866789,61.26890465
14:47:32,117444.5669,20678.7398,1723.383208,395.7795711,43.94602679,61.26890465
14:48:42,113272.1218,19535.97104,1567.088554,348.6366804,47.60514642,61.26890465
14:49:52,112029.3866,19393.57958,1576.850868,368.4882764,54.92338569,0
14:51:02,115656.0437,19877.04989,1673.135181,421.8309161,43.94602679,40.84593644
14:52:12,110318.7317,18871.419,1526.616787,362.276128,25.61383743,61.26890465
14:53:22,112072.9019,19347.8611,1561.510088,374.6880253,40.28690716,102.1148411
14:54:32,111991.2267,19266.98401,1546.155362,382.127724,32.96866789,0
14:55:42,110663.0019,18934.70799,1555.917677,374.6880253,43.94602679,40.84593644
14:56:52,113867.5282,19550.04502,1596.389443,352.3565297,32.96866789,61.26890465
14:58:02,109823.3252,18881.96131,1456.844131,354.8364293,29.27295706,20.42296822
14:59:12,109208.8236,18470.56525,1491.737432,352.3565297,65.90074459,0
15:00:22,107792.0575,17951.93634,1431.727091,361.0361782,51.26426606,0
15:01:32,108205.7965,18275.42711,1550.339211,366.0083769,32.96866789,20.42296822
15:02:42,109580.573,18394.9769,1534.984485,358.5562787,36.62778753,40.84593644
15:03:52,111695.8046,18980.42647,1547.549979,356.0763791,18.29559816,0
15:05:02,112892.7358,19099.97626,1480.566555,339.9446324,43.94602679,20.42296822
15:06:12,106685.9714,18127.74692,1441.489405,344.916831,21.9547178,0
15:07:22,111162.2305,18669.23507,1484.750404,372.2081258,21.9547178,0
15:08:32,109958.4333,18328.1738,1530.800636,334.9848333,51.26426606,40.84593644
15:09:42,108837.0817,18036.32753,1569.877786,372.2081258,25.61383743,40.84593644
15:10:52,109130.2,18310.58571,1512.670624,406.9515187,18.29559816,20.42296822
15:12:02,105614.9936,17568.67069,1430.332474,388.3398724,51.26426606,20.42296822
15:13:12,107059.2467,17619.66032,1504.288979,349.8766302,43.94602679,20.42296822
15:14:22,108566.0874,17900.94671,1507.078212,431.7629138,18.29559816,40.84593644
15:15:32,109730.9619,18113.67294,1525.222171,375.9279751,43.94602679,40.84593644
15:16:42,106778.3423,17271.55327,1380.098393,321.3329862,36.62778753,81.69187287
15:17:52,108125.6471,17273.31032,1419.175544,346.1567808,36.62778753,81.69187287
15:19:02,107469.9265,17181.89093,1417.766981,366.0083769,51.26426606,102.1148411
15:20:12,109907.289,17454.39205,1434.516323,359.7962284,51.26426606,20.42296822
15:21:22,107409.6199,17016.62266,1440.094789,373.4480755,29.27295706,61.26890465
15:22:32,108556.1698,16946.30546,1428.937858,369.7282262,54.92338569,81.69187287
15:23:42,107631.7587,16861.91427,1424.754009,315.1332373,29.27295706,20.42296822
15:24:52,106011.9414,16580.61031,1414.977748,380.8877742,40.28690716,0
15:26:02,103145.5744,15935.40341,1403.820818,354.8364293,51.26426606,40.84593644
15:27:12,103177.6311,15856.28338,1378.703777,370.968176,36.62778753,20.42296822
15:28:22,103173.8167,15810.5649,1399.636968,353.5964795,32.96866789,40.84593644
15:29:32,104101.2869,15590.81046,1412.188516,346.1567808,58.58250532,81.69187287
15:30:42,102542.5238,15567.95122,1391.255324,368.4882764,29.27295706,81.69187287
15:31:52,98628.85155,14922.72675,1427.543242,397.0195209,36.62778753,20.42296822
15:33:02,99000.60102,14957.88535,1494.526665,421.8309161,36.62778753,40.84593644
15:34:12,100103.6355,15372.81307,1502.894363,370.968176,29.27295706,0
15:35:22,98688.39525,14625.60933,1463.817213,388.3398724,47.60514642,40.84593644
15:36:32,99292.20872,14692.43,1438.700172,404.4592196,10.9773589,0
15:37:42,99191.43837,15216.33006,1529.40602,421.8309161,25.61383743,40.84593644
15:38:52,96718.96759,14268.71701,1440.094789,398.2594707,62.24162496,20.42296822
15:40:02,98755.56786,14947.34304,1456.844131,374.6880253,62.24162496,40.84593644
15:41:12,95872.40962,14495.51723,1444.292584,343.6644818,47.60514642,20.42296822
15:42:22,96958.65288,14753.96194,1583.837896,431.7629138,32.96866789,61.26890465
15:43:32,95509.06721,14339.05179,1534.984485,441.6825121,29.27295706,0
15:44:42,92704.53259,13945.22625,1472.198857,424.3108156,84.19634275,0
15:45:52,91448.82057,14041.9168,1387.071475,419.3510165,21.9547178,61.26890465
15:47:02,89980.15498,13549.66123,1405.215434,389.5798222,40.28690716,20.42296822
15:48:12,92495.37821,13939.9551,1430.332474,404.4592196,25.61383743,40.84593644
15:49:22,88038.19142,13215.62816,1338.232011,343.6644818,25.61383743,0
15:50:32,85808.4575,12804.23211,1335.442778,339.9446324,47.60514642,102.1148411
15:51:42,86258.06769,12871.03521,1332.653545,369.7282262,47.60514642,122.5378093
15:52:52,83861.16896,12366.46271,1296.365628,379.6478245,36.62778753,61.26890465
15:54:02,81136.02846,12394.59311,1287.99793,346.1567808,29.27295706,40.84593644
15:55:12,78027.67987,11352.029,1147.058001,349.8766302,25.61383743,61.26890465
15:56:22,76748.31058,11380.15939,1237.763849,311.4133879,40.28690716,40.84593644
