LogDat2 Data File			
			
2/11/2015	10:30:38	0	61.5
2/11/2015	10:30:48	0	61.5
2/11/2015	10:30:58	0	61.5
2/11/2015	10:31:08	0	61.5
2/11/2015	10:31:18	0	61.5
2/11/2015	10:31:28	0	61.5
2/11/2015	10:31:38	0	61.4
2/11/2015	10:31:48	0	61.4
2/11/2015	10:31:58	0	61.4
2/11/2015	10:32:08	0	61.4
2/11/2015	10:32:18	0	61.4
2/11/2015	10:32:28	0	61.3
2/11/2015	10:32:38	0	61.3
2/11/2015	10:32:48	0	61.3
2/11/2015	10:32:58	0	61.3
2/11/2015	10:33:08	0	61.3
2/11/2015	10:33:18	0	61.3
2/11/2015	10:33:28	0	61.3
2/11/2015	10:33:38	0	61.3
2/11/2015	10:33:48	0	61.3
2/11/2015	10:33:58	0	61.3
2/11/2015	10:34:08	0	61.3
2/11/2015	10:34:18	0	61.2
2/11/2015	10:34:28	0	61.2
2/11/2015	10:34:38	0	61.2
2/11/2015	10:34:48	0	61.2
2/11/2015	10:34:58	0	61.2
2/11/2015	10:35:08	0	61.2
2/11/2015	10:35:18	0	61.2
2/11/2015	10:35:28	0	61.2
2/11/2015	10:35:38	0	61.1
2/11/2015	10:35:48	0	61.1
2/11/2015	10:35:58	0	61.1
2/11/2015	10:36:08	0	61.1
2/11/2015	10:36:18	0	61.1
2/11/2015	10:36:28	0	61.1
2/11/2015	10:36:38	0	61.1
2/11/2015	10:36:48	0	61.1
2/11/2015	10:36:58	0	61.1
2/11/2015	10:37:08	0	61.1
2/11/2015	10:37:18	0	61
2/11/2015	10:37:28	0	61
2/11/2015	10:37:38	0	61
2/11/2015	10:37:48	0	61
2/11/2015	10:37:58	0	61
2/11/2015	10:38:08	0	61
2/11/2015	10:38:18	0	61
2/11/2015	10:38:28	0	60.9
2/11/2015	10:38:38	0	60.9
2/11/2015	10:38:48	0	60.9
2/11/2015	10:38:58	0	60.9
2/11/2015	10:39:08	0	60.9
2/11/2015	10:39:18	0	60.9
2/11/2015	10:39:28	0	60.9
2/11/2015	10:39:38	0	60.9
2/11/2015	10:39:48	0	60.9
2/11/2015	10:39:58	0	60.9
2/11/2015	10:40:08	0	60.9
2/11/2015	10:40:18	0	60.8
2/11/2015	10:40:28	0	60.8
2/11/2015	10:40:38	0	60.8
2/11/2015	10:40:48	0	60.8
2/11/2015	10:40:58	0	60.8
2/11/2015	10:41:08	0	60.8
